id_venda,data_venda,loja,categoria_produto,produto,quantidade,preco_unitario,valor_total,vendedor,forma_pagamento,cidade,uf
HAV003138,2024-08-26,Havan Curitiba,Eletrônicos,Notebook Lenovo,1,2357.64,2357.64,Fernanda Lima,Cartão de crédito,Curitiba,PR
HAV003139,2024-06-19,Havan Blumenau,Móveis,Cadeira Gamer,1,4099.29,4099.29,Fernanda Lima,Cartão de crédito,Blumenau,SC
HAV003140,2024-05-12,Havan Balneário Camboriú,Eletrodomésticos,Cafeteira Nespresso,4,1945.01,7780.04,João Mendes,Cartão de débito,Balneário Camboriú,SC
HAV003141,2024-11-09,Havan Brusque,Brinquedos,Carrinho Hot Wheels,2,223.74,447.48,Lucas Oliveira,Cartão de crédito,Brusque,SC
HAV003142,2025-09-16,Havan Balneário Camboriú,Vestuário,Tênis Nike,3,382.22,1146.66,Lucas Oliveira,Cartão de crédito,Balneário Camboriú,SC
HAV003143,2025-11-10,Havan Balneário Camboriú,Eletrodomésticos,Aspirador Mondial,2,1119.05,2238.1,Carlos Souza,Dinheiro,Balneário Camboriú,SC
HAV003144,2024-09-08,Havan Balneário Camboriú,Eletrodomésticos,Geladeira Brastemp,2,411.11,822.22,Mariana Costa,Cartão de débito,Balneário Camboriú,SC
HAV003145,2025-06-18,Havan Curitiba,Brinquedos,Quebra-cabeça 1000 peças,2,276.19,552.38,João Mendes,Cartão de crédito,Curitiba,SC
HAV003146,2024-11-09,Havan Itajaí,Móveis,Mesa de Jantar 6 lugares,2,4725.36,9450.72,João Mendes,Cartão de crédito,Itajaí,SC
HAV003147,2025-05-22,Havan Joinville,Eletrônicos,Tablet Samsung,3,3281.59,9844.77,Patrícia Santos,Cartão de débito,Joinville,SC
HAV003148,2024-07-19,Havan Brusque,"Cama, Mesa e Banho",Cortina Blackout,1,238.04,238.04,Ana Silva,Cartão de crédito,Brusque,SC
HAV003149,2025-05-15,Havan Balneário Camboriú,Brinquedos,Carrinho Hot Wheels,3,197.46,592.38,Ana Silva,Cartão de crédito,Balneário Camboriú,SC
HAV003150,2024-02-24,Havan Brusque,Eletrônicos,Caixa de Som Alexa,1,3484.87,3484.87,Patrícia Santos,Cartão de crédito,Brusque,SC
HAV003151,2024-10-15,Havan Blumenau,Móveis,Guarda-roupa 6 portas,3,215.56,646.68,Carlos Souza,PIX,Blumenau,SC
HAV003152,2024-01-14,Havan Brusque,Informática,Impressora HP,3,1204.16,3612.48,Mariana Costa,PIX,Brusque,SC
HAV003153,2024-10-12,Havan Brusque,Móveis,Cadeira Gamer,4,2311.25,9245.0,Patrícia Santos,Cartão de crédito,Brusque,SC
HAV003154,2024-06-28,Havan Brusque,"Cama, Mesa e Banho",Edredom Casal,1,441.83,441.83,Lucas Oliveira,Cartão de crédito,Brusque,SC
HAV003155,2025-05-05,Havan Itajaí,Utilidades Domésticas,Aparelho de Jantar,4,382.39,1529.56,Fernanda Lima,Cartão de crédito,Itajaí,SC
HAV003156,2024-09-06,Havan Londrina,Vestuário,Blusa Feminina,1,324.89,324.89,Patrícia Santos,PIX,Londrina,SC
HAV003157,2025-01-19,Havan Brusque,Utilidades Domésticas,Aparelho de Jantar,2,76.67,153.34,Fernanda Lima,PIX,Brusque,SC
HAV003158,2025-09-17,Havan Itajaí,Eletrodomésticos,Geladeira Brastemp,4,2364.41,9457.64,Fernanda Lima,Cartão de débito,Itajaí,SC
HAV003159,2024-12-05,Havan Itajaí,Utilidades Domésticas,Conjunto de Panelas Tramontina,2,333.52,667.04,Patrícia Santos,Cartão de débito,Itajaí,SC
HAV003160,2024-02-16,Havan Joinville,Brinquedos,Carrinho Hot Wheels,1,56.21,56.21,Rodrigo Alves,Cartão de débito,Joinville,SC
HAV003161,2024-05-12,Havan Joinville,Vestuário,Jaqueta Corta Vento,3,425.87,1277.61,Patrícia Santos,Dinheiro,Joinville,SC
HAV003162,2024-12-15,Havan Joinville,Eletrônicos,"Smart TV 50""",4,4105.79,16423.16,Fernanda Lima,Cartão de crédito,Joinville,SC
HAV003163,2024-02-06,Havan Balneário Camboriú,Vestuário,Blusa Feminina,1,45.8,45.8,João Mendes,Cartão de crédito,Balneário Camboriú,SC
HAV003164,2024-04-17,Havan Blumenau,"Cama, Mesa e Banho",Edredom Casal,1,308.38,308.38,João Mendes,Cartão de crédito,Blumenau,SC
HAV003165,2024-01-28,Havan Balneário Camboriú,Utilidades Domésticas,Chaleira Inox,3,249.88,749.64,Rodrigo Alves,Cartão de crédito,Balneário Camboriú,SC
HAV003166,2024-07-04,Havan Joinville,Eletrodomésticos,Micro-ondas Electrolux,1,2005.89,2005.89,João Mendes,PIX,Joinville,SC
HAV003167,2024-01-12,Havan Brusque,Eletrodomésticos,Liquidificador Philips,1,3332.7,3332.7,Patrícia Santos,PIX,Brusque,SC
HAV003168,2024-12-13,Havan Londrina,Eletrodomésticos,Aspirador Mondial,2,391.16,782.32,Lucas Oliveira,Cartão de crédito,Londrina,SC
HAV003169,2024-03-29,Havan Joinville,Brinquedos,Carrinho Hot Wheels,2,47.91,95.82,Rodrigo Alves,Cartão de débito,Joinville,SC
HAV003170,2025-03-09,Havan Itajaí,Móveis,Estante Decorativa,1,1978.34,1978.34,Mariana Costa,Cartão de crédito,Itajaí,SC
HAV003171,2024-04-24,Havan Blumenau,Eletrônicos,Fone Bluetooth JBL,1,3834.46,3834.46,João Mendes,Cartão de crédito,Blumenau,SC
HAV003172,2024-07-27,Havan Blumenau,Eletrônicos,Tablet Samsung,3,2239.98,6719.94,Ana Silva,PIX,Blumenau,SC
HAV003173,2024-02-12,Havan Joinville,Utilidades Domésticas,Jogo de Copos,1,305.44,305.44,Ana Silva,Dinheiro,Joinville,SC
HAV003174,2025-06-08,Havan Balneário Camboriú,Informática,Teclado Mecânico,1,452.54,452.54,Mariana Costa,Cartão de débito,Balneário Camboriú,SC
HAV003175,2025-02-15,Havan Brusque,Eletrônicos,Tablet Samsung,1,4264.0,4264.0,Patrícia Santos,Cartão de crédito,Brusque,SC
HAV003176,2025-04-05,Havan Itajaí,Móveis,Mesa de Jantar 6 lugares,2,3424.65,6849.3,Ana Silva,Cartão de crédito,Itajaí,SC
HAV003177,2024-09-20,Havan Florianópolis,Eletrodomésticos,Micro-ondas Electrolux,1,4571.49,4571.49,Carlos Souza,Cartão de crédito,Florianópolis,SC
HAV003178,2025-01-27,Havan Itajaí,Eletrodomésticos,Liquidificador Philips,1,1239.72,1239.72,Carlos Souza,Dinheiro,Itajaí,SC
HAV003179,2024-11-30,Havan Londrina,Brinquedos,Lego Star Wars,1,121.55,121.55,Carlos Souza,Cartão de crédito,Londrina,SC
HAV003180,2025-11-10,Havan Londrina,Informática,Impressora HP,4,162.95,651.8,Mariana Costa,PIX,Londrina,SC
HAV003181,2025-09-03,Havan Joinville,Eletrônicos,Tablet Samsung,1,2129.18,2129.18,Ana Silva,Cartão de crédito,Joinville,SC
HAV003182,2025-08-29,Havan Londrina,Brinquedos,Carrinho Hot Wheels,4,68.47,273.88,Lucas Oliveira,PIX,Londrina,SC
HAV003183,2025-02-25,Havan Blumenau,Eletrodomésticos,Geladeira Brastemp,2,1413.84,2827.68,Rodrigo Alves,PIX,Blumenau,SC
HAV003184,2025-06-24,Havan Londrina,Eletrônicos,Caixa de Som Alexa,1,1185.5,1185.5,Mariana Costa,PIX,Londrina,PR
HAV003185,2025-04-18,Havan Balneário Camboriú,"Cama, Mesa e Banho",Cortina Blackout,2,120.41,240.82,Lucas Oliveira,Cartão de crédito,Balneário Camboriú,SC
HAV003186,2025-05-19,Havan Joinville,Eletrodomésticos,Liquidificador Philips,2,1482.44,2964.88,João Mendes,Cartão de crédito,Joinville,SC
HAV003187,2025-10-19,Havan Curitiba,Eletrodomésticos,Liquidificador Philips,2,244.03,488.06,Lucas Oliveira,PIX,Curitiba,PR
HAV003188,2025-07-06,Havan Joinville,Eletrodomésticos,Aspirador Mondial,1,3220.95,3220.95,Fernanda Lima,Cartão de crédito,Joinville,SC
HAV003189,2024-05-24,Havan Florianópolis,Utilidades Domésticas,Aparelho de Jantar,3,451.41,1354.23,Ana Silva,Cartão de crédito,Florianópolis,SC
HAV003190,2025-08-14,Havan Joinville,Móveis,Mesa de Jantar 6 lugares,1,296.58,296.58,Fernanda Lima,PIX,Joinville,SC
HAV003191,2024-07-19,Havan Blumenau,Móveis,Cadeira Gamer,1,4773.09,4773.09,Ana Silva,Cartão de crédito,Blumenau,SC
HAV003192,2024-11-27,Havan Joinville,Vestuário,Tênis Nike,1,189.99,189.99,Patrícia Santos,PIX,Joinville,SC
HAV003193,2024-09-10,Havan Itajaí,Utilidades Domésticas,Aparelho de Jantar,1,475.51,475.51,Lucas Oliveira,Cartão de crédito,Itajaí,SC
HAV003194,2024-08-19,Havan Blumenau,Eletrônicos,Caixa de Som Alexa,1,2884.46,2884.46,Carlos Souza,Dinheiro,Blumenau,SC
HAV003195,2025-10-27,Havan Joinville,"Cama, Mesa e Banho",Cortina Blackout,2,297.42,594.84,Ana Silva,PIX,Joinville,SC
HAV003196,2025-10-19,Havan Blumenau,Eletrônicos,Notebook Lenovo,3,674.24,2022.72,Lucas Oliveira,Cartão de crédito,Blumenau,SC
HAV003197,2024-11-30,Havan Itajaí,Brinquedos,Jogo de Tabuleiro,3,211.34,634.02,Rodrigo Alves,PIX,Itajaí,SC
HAV003198,2024-06-30,Havan Brusque,Vestuário,Tênis Nike,2,188.73,377.46,Ana Silva,Cartão de débito,Brusque,SC
HAV003199,2024-12-04,Havan Blumenau,Eletrodomésticos,Aspirador Mondial,1,1673.13,1673.13,João Mendes,Cartão de crédito,Blumenau,SC
HAV003200,2025-04-20,Havan Itajaí,Brinquedos,Boneca Barbie,1,105.93,105.93,Patrícia Santos,Cartão de crédito,Itajaí,SC
HAV003201,2025-06-05,Havan Florianópolis,Vestuário,Jaqueta Corta Vento,1,38.07,38.07,Rodrigo Alves,PIX,Florianópolis,SC
HAV003202,2025-01-10,Havan Joinville,Informática,Impressora HP,1,1954.38,1954.38,Mariana Costa,Cartão de crédito,Joinville,SC
HAV003203,2025-05-21,Havan Blumenau,Eletrodomésticos,Micro-ondas Electrolux,1,1842.43,1842.43,Carlos Souza,Cartão de débito,Blumenau,SC
HAV003204,2024-03-07,Havan Joinville,Informática,Teclado Mecânico,4,1133.82,4535.28,Carlos Souza,PIX,Joinville,SC
HAV003205,2025-08-01,Havan Curitiba,Utilidades Domésticas,Aparelho de Jantar,1,165.3,165.3,João Mendes,PIX,Curitiba,PR
HAV003206,2024-06-19,Havan Curitiba,Vestuário,Blusa Feminina,1,434.05,434.05,João Mendes,PIX,Curitiba,PR
HAV003207,2025-04-03,Havan Curitiba,Móveis,Mesa de Jantar 6 lugares,2,859.61,1719.22,Ana Silva,Cartão de crédito,Curitiba,PR
HAV003208,2025-07-04,Havan Brusque,Eletrodomésticos,Geladeira Brastemp,2,2360.58,4721.16,João Mendes,Cartão de débito,Brusque,SC
HAV003209,2024-08-12,Havan Curitiba,Eletrônicos,Caixa de Som Alexa,3,4429.29,13287.87,Ana Silva,PIX,Curitiba,PR
HAV003210,2025-05-18,Havan Brusque,Informática,Mouse Logitech,4,2971.67,11886.68,Mariana Costa,PIX,Brusque,SC
HAV003211,2025-01-03,Havan Curitiba,Móveis,Estante Decorativa,2,4843.42,9686.84,João Mendes,Cartão de crédito,Curitiba,PR
HAV003212,2025-04-26,Havan Curitiba,"Cama, Mesa e Banho",Edredom Casal,3,352.52,1057.56,Ana Silva,Cartão de crédito,Curitiba,SC
HAV003213,2025-07-11,Havan Itajaí,Móveis,Mesa de Jantar 6 lugares,1,1616.09,1616.09,Fernanda Lima,PIX,Itajaí,SC
HAV003214,2024-03-12,Havan Brusque,Vestuário,Jaqueta Corta Vento,1,399.61,399.61,João Mendes,Cartão de débito,Brusque,SC
HAV003215,2024-02-01,Havan Blumenau,Informática,Mouse Logitech,1,235.82,235.82,João Mendes,PIX,Blumenau,SC
HAV003216,2025-09-08,Havan Curitiba,Brinquedos,Boneca Barbie,2,294.23,588.46,Carlos Souza,Cartão de crédito,Curitiba,SC
HAV003217,2025-09-26,Havan Blumenau,Informática,Teclado Mecânico,2,2008.84,4017.68,Fernanda Lima,Cartão de crédito,Blumenau,SC
HAV003218,2024-06-30,Havan Blumenau,Brinquedos,Boneca Barbie,1,380.37,380.37,Rodrigo Alves,Cartão de crédito,Blumenau,SC
HAV003219,2024-01-06,Havan Blumenau,Vestuário,Tênis Nike,2,283.7,567.4,Lucas Oliveira,Cartão de crédito,Blumenau,SC
HAV003220,2024-07-29,Havan Blumenau,Móveis,Guarda-roupa 6 portas,1,4887.75,4887.75,Rodrigo Alves,Cartão de crédito,Blumenau,SC
HAV003221,2025-06-13,Havan Curitiba,Utilidades Domésticas,Chaleira Inox,1,411.22,411.22,Mariana Costa,Cartão de débito,Curitiba,PR
HAV003222,2024-09-15,Havan Florianópolis,Utilidades Domésticas,Chaleira Inox,2,347.34,694.68,João Mendes,Cartão de crédito,Florianópolis,SC
HAV003223,2024-09-22,Havan Londrina,Utilidades Domésticas,Tábua de Corte,4,308.26,1233.04,Lucas Oliveira,Cartão de crédito,Londrina,SC
HAV003224,2024-10-26,Havan Londrina,Informática,Impressora HP,2,1563.04,3126.08,João Mendes,Cartão de débito,Londrina,SC
HAV003225,2025-06-04,Havan Curitiba,Móveis,Estante Decorativa,4,4567.79,18271.16,João Mendes,Cartão de débito,Curitiba,PR
HAV003226,2025-03-27,Havan Florianópolis,Utilidades Domésticas,Chaleira Inox,1,442.34,442.34,Ana Silva,PIX,Florianópolis,SC
HAV003227,2024-07-12,Havan Brusque,Eletrodomésticos,Aspirador Mondial,1,836.34,836.34,Fernanda Lima,Cartão de débito,Brusque,SC
HAV003228,2024-11-22,Havan Florianópolis,Brinquedos,Quebra-cabeça 1000 peças,1,98.02,98.02,Fernanda Lima,Cartão de crédito,Florianópolis,SC
HAV003229,2024-09-30,Havan Florianópolis,Brinquedos,Lego Star Wars,3,149.24,447.72,Ana Silva,PIX,Florianópolis,SC
HAV003230,2024-07-20,Havan Brusque,Informática,HD Externo 1TB,1,417.61,417.61,Lucas Oliveira,PIX,Brusque,SC
HAV003231,2025-09-19,Havan Itajaí,Eletrodomésticos,Micro-ondas Electrolux,2,3757.18,7514.36,Ana Silva,Cartão de crédito,Itajaí,SC
HAV003232,2024-09-26,Havan Itajaí,Vestuário,Jaqueta Corta Vento,4,434.07,1736.28,Mariana Costa,Cartão de crédito,Itajaí,SC
HAV003233,2024-12-31,Havan Blumenau,Informática,HD Externo 1TB,1,2730.65,2730.65,Rodrigo Alves,Cartão de crédito,Blumenau,SC
HAV003234,2025-11-09,Havan Joinville,Vestuário,Calça Jeans,1,408.83,408.83,João Mendes,Cartão de crédito,Joinville,SC
HAV003235,2024-05-30,Havan Balneário Camboriú,Informática,"Monitor 24""",2,1735.4,3470.8,Ana Silva,Cartão de crédito,Balneário Camboriú,SC
HAV003236,2024-01-25,Havan Curitiba,Vestuário,Tênis Nike,3,351.8,1055.4,Lucas Oliveira,Cartão de débito,Curitiba,PR
HAV003237,2025-05-13,Havan Balneário Camboriú,"Cama, Mesa e Banho",Jogo de Lençol Queen,2,276.22,552.44,Ana Silva,Cartão de crédito,Balneário Camboriú,SC
HAV003238,2025-11-09,Havan Blumenau,Eletrônicos,Tablet Samsung,2,4681.76,9363.52,Fernanda Lima,PIX,Blumenau,SC
HAV003239,2024-05-22,Havan Florianópolis,"Cama, Mesa e Banho",Travesseiro Nasa,2,171.92,343.84,Carlos Souza,Cartão de crédito,Florianópolis,SC
HAV003240,2025-06-28,Havan Blumenau,Brinquedos,Jogo de Tabuleiro,4,85.27,341.08,Ana Silva,Cartão de crédito,Blumenau,SC
HAV003241,2024-06-08,Havan Florianópolis,Brinquedos,Boneca Barbie,3,211.71,635.13,Mariana Costa,PIX,Florianópolis,SC
HAV003242,2024-11-19,Havan Florianópolis,Eletrodomésticos,Cafeteira Nespresso,2,3524.98,7049.96,Patrícia Santos,PIX,Florianópolis,SC
HAV003243,2025-07-16,Havan Balneário Camboriú,Vestuário,Tênis Nike,2,121.98,243.96,Ana Silva,Cartão de débito,Balneário Camboriú,SC
HAV003244,2024-12-26,Havan Joinville,Brinquedos,Carrinho Hot Wheels,1,377.26,377.26,João Mendes,PIX,Joinville,SC
HAV003245,2025-10-24,Havan Londrina,Utilidades Domésticas,Chaleira Inox,2,402.71,805.42,Fernanda Lima,PIX,Londrina,PR
HAV003246,2024-02-08,Havan Blumenau,Brinquedos,Lego Star Wars,2,180.93,361.86,João Mendes,Cartão de crédito,Blumenau,SC
HAV003247,2024-08-24,Havan Brusque,Vestuário,Camiseta Polo,1,293.1,293.1,Rodrigo Alves,Dinheiro,Brusque,SC
HAV003248,2024-04-07,Havan Balneário Camboriú,Eletrônicos,Tablet Samsung,2,4543.01,9086.02,Mariana Costa,Cartão de crédito,Balneário Camboriú,SC
HAV003249,2024-11-08,Havan Florianópolis,Utilidades Domésticas,Chaleira Inox,3,51.91,155.73,Ana Silva,Cartão de débito,Florianópolis,SC
HAV003250,2025-03-08,Havan Curitiba,Eletrodomésticos,Cafeteira Nespresso,1,3701.89,3701.89,Mariana Costa,Dinheiro,Curitiba,SC
HAV003251,2024-08-25,Havan Brusque,Eletrônicos,Tablet Samsung,3,2374.86,7124.58,João Mendes,PIX,Brusque,SC
HAV003252,2024-11-27,Havan Blumenau,Eletrônicos,Caixa de Som Alexa,1,1670.26,1670.26,João Mendes,Dinheiro,Blumenau,SC
HAV003253,2025-09-15,Havan Joinville,Informática,HD Externo 1TB,2,1770.99,3541.98,Carlos Souza,Cartão de crédito,Joinville,SC
HAV003254,2025-11-10,Havan Joinville,Eletrodomésticos,Cafeteira Nespresso,2,4741.07,9482.14,Patrícia Santos,PIX,Joinville,SC
HAV003255,2024-05-26,Havan Brusque,Brinquedos,Jogo de Tabuleiro,2,91.46,182.92,Ana Silva,PIX,Brusque,SC
HAV003256,2025-10-15,Havan Balneário Camboriú,"Cama, Mesa e Banho",Travesseiro Nasa,3,87.78,263.34,Lucas Oliveira,Cartão de débito,Balneário Camboriú,SC
HAV003257,2024-08-16,Havan Florianópolis,Utilidades Domésticas,Aparelho de Jantar,1,369.85,369.85,João Mendes,Cartão de crédito,Florianópolis,SC
HAV003258,2025-07-21,Havan Curitiba,Informática,HD Externo 1TB,2,2685.75,5371.5,Lucas Oliveira,Cartão de débito,Curitiba,SC
HAV003259,2024-06-25,Havan Brusque,"Cama, Mesa e Banho",Cortina Blackout,2,211.48,422.96,Ana Silva,PIX,Brusque,SC
HAV003260,2025-06-02,Havan Londrina,Móveis,Sofá 3 Lugares,1,250.54,250.54,João Mendes,Cartão de crédito,Londrina,PR
HAV003261,2025-10-09,Havan Londrina,Utilidades Domésticas,Tábua de Corte,2,37.7,75.4,Lucas Oliveira,Cartão de crédito,Londrina,SC
HAV003262,2024-02-25,Havan Balneário Camboriú,"Cama, Mesa e Banho",Cortina Blackout,1,68.59,68.59,João Mendes,PIX,Balneário Camboriú,SC
HAV003263,2024-09-03,Havan Londrina,Brinquedos,Carrinho Hot Wheels,2,104.42,208.84,João Mendes,Cartão de crédito,Londrina,PR
HAV003264,2024-08-04,Havan Brusque,Vestuário,Jaqueta Corta Vento,1,263.55,263.55,Patrícia Santos,Cartão de crédito,Brusque,SC
HAV003265,2025-05-08,Havan Joinville,"Cama, Mesa e Banho",Cortina Blackout,1,242.75,242.75,Rodrigo Alves,PIX,Joinville,SC
HAV003266,2024-05-20,Havan Curitiba,Vestuário,Blusa Feminina,1,488.64,488.64,Mariana Costa,PIX,Curitiba,SC
HAV003267,2024-06-16,Havan Blumenau,"Cama, Mesa e Banho",Edredom Casal,4,220.31,881.24,Rodrigo Alves,PIX,Blumenau,SC
HAV003268,2024-12-31,Havan Itajaí,Informática,Mouse Logitech,2,2942.27,5884.54,Lucas Oliveira,Cartão de crédito,Itajaí,SC
HAV003269,2024-10-26,Havan Brusque,Informática,Impressora HP,1,841.43,841.43,Carlos Souza,Cartão de débito,Brusque,SC
HAV003270,2024-12-01,Havan Blumenau,Eletrônicos,"Smart TV 50""",1,2543.39,2543.39,Carlos Souza,PIX,Blumenau,SC
HAV003271,2024-11-23,Havan Itajaí,Informática,HD Externo 1TB,3,2594.12,7782.36,João Mendes,PIX,Itajaí,SC
HAV003272,2024-01-03,Havan Joinville,Vestuário,Jaqueta Corta Vento,1,399.3,399.3,Rodrigo Alves,Cartão de crédito,Joinville,SC
HAV003273,2024-04-22,Havan Florianópolis,Eletrodomésticos,Geladeira Brastemp,1,836.39,836.39,Lucas Oliveira,PIX,Florianópolis,SC
HAV003274,2025-03-24,Havan Florianópolis,"Cama, Mesa e Banho",Toalha de Banho,1,165.37,165.37,Patrícia Santos,PIX,Florianópolis,SC
HAV003275,2024-06-14,Havan Blumenau,"Cama, Mesa e Banho",Jogo de Lençol Queen,3,134.32,402.96,Lucas Oliveira,Cartão de crédito,Blumenau,SC
HAV003276,2025-04-03,Havan Joinville,Eletrônicos,Caixa de Som Alexa,1,4040.29,4040.29,João Mendes,PIX,Joinville,SC
HAV003277,2024-04-12,Havan Florianópolis,Vestuário,Blusa Feminina,2,84.2,168.4,Ana Silva,Dinheiro,Florianópolis,SC
HAV003278,2024-10-21,Havan Itajaí,Utilidades Domésticas,Jogo de Copos,2,480.19,960.38,Fernanda Lima,Cartão de crédito,Itajaí,SC
HAV003279,2025-01-28,Havan Joinville,Informática,Impressora HP,4,1892.14,7568.56,Fernanda Lima,PIX,Joinville,SC
HAV003280,2024-08-08,Havan Curitiba,Móveis,Cadeira Gamer,2,2956.74,5913.48,Lucas Oliveira,Cartão de débito,Curitiba,PR
HAV003281,2025-05-21,Havan Joinville,Informática,HD Externo 1TB,1,2963.37,2963.37,Carlos Souza,Cartão de crédito,Joinville,SC
HAV003282,2024-03-30,Havan Florianópolis,Eletrônicos,Caixa de Som Alexa,2,1336.63,2673.26,João Mendes,Cartão de crédito,Florianópolis,SC
HAV003283,2024-04-30,Havan Itajaí,Eletrodomésticos,Cafeteira Nespresso,4,2895.54,11582.16,João Mendes,PIX,Itajaí,SC
HAV003284,2024-06-27,Havan Londrina,Vestuário,Blusa Feminina,3,365.09,1095.27,Patrícia Santos,Dinheiro,Londrina,PR
HAV003285,2024-04-30,Havan Itajaí,Eletrodomésticos,Micro-ondas Electrolux,2,4540.86,9081.72,Mariana Costa,Cartão de débito,Itajaí,SC
HAV003286,2025-02-22,Havan Londrina,Utilidades Domésticas,Conjunto de Panelas Tramontina,4,81.43,325.72,João Mendes,Cartão de crédito,Londrina,PR
HAV003287,2025-04-16,Havan Blumenau,Informática,Impressora HP,1,495.35,495.35,Rodrigo Alves,Cartão de crédito,Blumenau,SC
HAV003288,2025-06-13,Havan Joinville,Informática,HD Externo 1TB,4,687.12,2748.48,Mariana Costa,Cartão de crédito,Joinville,SC
HAV003289,2024-02-17,Havan Blumenau,Utilidades Domésticas,Jogo de Copos,1,79.49,79.49,Carlos Souza,Cartão de crédito,Blumenau,SC
HAV003290,2024-02-02,Havan Londrina,"Cama, Mesa e Banho",Edredom Casal,1,172.04,172.04,Lucas Oliveira,PIX,Londrina,SC
HAV003291,2024-10-29,Havan Itajaí,Móveis,Sofá 3 Lugares,1,2658.1,2658.1,Fernanda Lima,Cartão de crédito,Itajaí,SC
HAV003292,2024-06-20,Havan Londrina,Vestuário,Jaqueta Corta Vento,1,231.58,231.58,Rodrigo Alves,Cartão de crédito,Londrina,PR
HAV003293,2025-10-10,Havan Brusque,Móveis,Guarda-roupa 6 portas,1,4379.84,4379.84,Carlos Souza,PIX,Brusque,SC
HAV003294,2024-10-03,Havan Joinville,Informática,HD Externo 1TB,2,2111.73,4223.46,João Mendes,PIX,Joinville,SC
HAV003295,2024-06-04,Havan Itajaí,Brinquedos,Boneca Barbie,4,275.73,1102.92,Fernanda Lima,PIX,Itajaí,SC
HAV003296,2025-05-17,Havan Florianópolis,Eletrodomésticos,Geladeira Brastemp,2,2869.09,5738.18,Lucas Oliveira,Cartão de crédito,Florianópolis,SC
HAV003297,2025-07-25,Havan Itajaí,Vestuário,Blusa Feminina,1,296.75,296.75,Rodrigo Alves,Cartão de crédito,Itajaí,SC
HAV003298,2025-08-14,Havan Londrina,Vestuário,Camiseta Polo,1,239.03,239.03,Fernanda Lima,PIX,Londrina,SC
HAV003299,2024-03-31,Havan Itajaí,Brinquedos,Jogo de Tabuleiro,1,128.38,128.38,João Mendes,PIX,Itajaí,SC
HAV003300,2024-07-07,Havan Florianópolis,Eletrônicos,Tablet Samsung,2,4938.29,9876.58,Patrícia Santos,Cartão de débito,Florianópolis,SC
HAV003301,2024-12-04,Havan Brusque,Informática,HD Externo 1TB,1,1637.75,1637.75,Rodrigo Alves,Dinheiro,Brusque,SC
HAV003302,2024-09-14,Havan Florianópolis,Eletrodomésticos,Micro-ondas Electrolux,1,1514.14,1514.14,Mariana Costa,PIX,Florianópolis,SC
HAV003303,2024-02-03,Havan Itajaí,Eletrônicos,Fone Bluetooth JBL,2,3694.92,7389.84,Rodrigo Alves,PIX,Itajaí,SC
HAV003304,2025-08-26,Havan Curitiba,Utilidades Domésticas,Jogo de Copos,1,461.14,461.14,Ana Silva,Cartão de débito,Curitiba,PR
HAV003305,2024-11-14,Havan Blumenau,Brinquedos,Carrinho Hot Wheels,2,282.93,565.86,Fernanda Lima,PIX,Blumenau,SC
HAV003306,2025-07-02,Havan Itajaí,Eletrodomésticos,Cafeteira Nespresso,2,2315.91,4631.82,Mariana Costa,PIX,Itajaí,SC
